parameter,scale,norm_grade,metric,filter_type,filter_value,base_n,norm_value
Seasalt Latte Taste,7,Top 25%,T2B%,Sub-Category,Candy,0,
Seasalt Latte Taste,7,Top 25%,T3B%,Sub-Category,Candy,0,
Seasalt Latte Taste,7,Top 25%,TB%,Sub-Category,Candy,0,
Seasalt Latte Taste,7,Average 50%,MS,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Average 50%,T2B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Average 50%,T3B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Average 50%,TB%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Bottom 25%,MS,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Bottom 25%,T2B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Bottom 25%,T3B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Bottom 25%,TB%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Top 25%,MS,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Top 25%,T2B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Top 25%,T3B%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Top 25%,TB%,Sub-Method,Sequential Monadic,0,
Seasalt Latte Taste,7,Average 50%,MS,Test Type,Blind,0,
Seasalt Latte Taste,7,Average 50%,T2B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Average 50%,T3B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Average 50%,TB%,Test Type,Blind,0,
Seasalt Latte Taste,7,Bottom 25%,MS,Test Type,Blind,0,
Seasalt Latte Taste,7,Bottom 25%,T2B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Bottom 25%,T3B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Bottom 25%,TB%,Test Type,Blind,0,
Seasalt Latte Taste,7,Top 25%,MS,Test Type,Blind,0,
Seasalt Latte Taste,7,Top 25%,T2B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Top 25%,T3B%,Test Type,Blind,0,
Seasalt Latte Taste,7,Top 25%,TB%,Test Type,Blind,0,
Seasalt Latte Taste,7,Average 50%,MS,Total,Total,0,
Seasalt Latte Taste,7,Average 50%,T2B%,Total,Total,0,
Seasalt Latte Taste,7,Average 50%,T3B%,Total,Total,0,
Seasalt Latte Taste,7,Average 50%,TB%,Total,Total,0,
Seasalt Latte Taste,7,Bottom 25%,MS,Total,Total,0,
Seasalt Latte Taste,7,Bottom 25%,T2B%,Total,Total,0,
Seasalt Latte Taste,7,Bottom 25%,T3B%,Total,Total,0,
Seasalt Latte Taste,7,Bottom 25%,TB%,Total,Total,0,
Seasalt Latte Taste,7,Top 25%,MS,Total,Total,0,
Seasalt Latte Taste,7,Top 25%,T2B%,Total,Total,0,
Seasalt Latte Taste,7,Top 25%,T3B%,Total,Total,0,
Seasalt Latte Taste,7,Top 25%,TB%,Total,Total,0,
Seasalt Latte Taste,7,Average 50%,MS,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Average 50%,T2B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Average 50%,T3B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Average 50%,TB%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Bottom 25%,MS,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Bottom 25%,T2B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Bottom 25%,T3B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Bottom 25%,TB%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Top 25%,MS,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Top 25%,T2B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Top 25%,T3B%,Type of Study,Product Test,0,
Seasalt Latte Taste,7,Top 25%,TB%,Type of Study,Product Test,0,
Shape,5,Average 50%,MS,# of Product,3,75,4.85
Shape,5,Average 50%,T2B%,# of Product,3,75,100.0
Shape,5,Average 50%,T3B%,# of Product,3,75,
Shape,5,Average 50%,TB%,# of Product,3,75,85.33
Shape,5,Bottom 25%,MS,# of Product,3,37,3.78
Shape,5,Bottom 25%,T2B%,# of Product,3,37,78.38
Shape,5,Bottom 25%,T3B%,# of Product,3,37,
Shape,5,Bottom 25%,TB%,# of Product,3,37,0.0
Shape,5,Top 25%,MS,# of Product,3,37,5.0
Shape,5,Top 25%,T2B%,# of Product,3,37,100.0
Shape,5,Top 25%,T3B%,# of Product,3,37,
Shape,5,Top 25%,TB%,# of Product,3,37,100.0
Shape,5,Average 50%,MS,Category,Food,75,4.85
Shape,5,Average 50%,T2B%,Category,Food,75,100.0
Shape,5,Average 50%,T3B%,Category,Food,75,
Shape,5,Average 50%,TB%,Category,Food,75,85.33
Shape,5,Bottom 25%,MS,Category,Food,37,3.78
Shape,5,Bottom 25%,T2B%,Category,Food,37,78.38
Shape,5,Bottom 25%,T3B%,Category,Food,37,
Shape,5,Bottom 25%,TB%,Category,Food,37,0.0
Shape,5,Top 25%,MS,Category,Food,37,5.0
Shape,5,Top 25%,T2B%,Category,Food,37,100.0
Shape,5,Top 25%,T3B%,Category,Food,37,
Shape,5,Top 25%,TB%,Category,Food,37,100.0
Shape,5,Average 50%,MS,Detail Product,Brownies Crispy,75,4.85
Shape,5,Average 50%,T2B%,Detail Product,Brownies Crispy,75,100.0
Shape,5,Average 50%,T3B%,Detail Product,Brownies Crispy,75,
Shape,5,Average 50%,TB%,Detail Product,Brownies Crispy,75,85.33
Shape,5,Bottom 25%,MS,Detail Product,Brownies Crispy,37,3.78
Shape,5,Bottom 25%,T2B%,Detail Product,Brownies Crispy,37,78.38
Shape,5,Bottom 25%,T3B%,Detail Product,Brownies Crispy,37,
Shape,5,Bottom 25%,TB%,Detail Product,Brownies Crispy,37,0.0
Shape,5,Top 25%,MS,Detail Product,Brownies Crispy,37,5.0
Shape,5,Top 25%,T2B%,Detail Product,Brownies Crispy,37,100.0
Shape,5,Top 25%,T3B%,Detail Product,Brownies Crispy,37,
Shape,5,Top 25%,TB%,Detail Product,Brownies Crispy,37,100.0
Shape,5,Average 50%,MS,Methodology,CLT Pre-Recruit,75,4.85
Shape,5,Average 50%,T2B%,Methodology,CLT Pre-Recruit,75,100.0
Shape,5,Average 50%,T3B%,Methodology,CLT Pre-Recruit,75,
Shape,5,Average 50%,TB%,Methodology,CLT Pre-Recruit,75,85.33
Shape,5,Bottom 25%,MS,Methodology,CLT Pre-Recruit,37,3.78
Shape,5,Bottom 25%,T2B%,Methodology,CLT Pre-Recruit,37,78.38
Shape,5,Bottom 25%,T3B%,Methodology,CLT Pre-Recruit,37,
Shape,5,Bottom 25%,TB%,Methodology,CLT Pre-Recruit,37,0.0
Shape,5,Top 25%,MS,Methodology,CLT Pre-Recruit,37,5.0
Shape,5,Top 25%,T2B%,Methodology,CLT Pre-Recruit,37,100.0
Shape,5,Top 25%,T3B%,Methodology,CLT Pre-Recruit,37,
Shape,5,Top 25%,TB%,Methodology,CLT Pre-Recruit,37,100.0
Shape,5,Average 50%,MS,Sequence,Product 1,25,4.76
Shape,5,Average 50%,T2B%,Sequence,Product 1,25,100.0
Shape,5,Average 50%,T3B%,Sequence,Product 1,25,
Shape,5,Average 50%,TB%,Sequence,Product 1,25,76.0
Shape,5,Bottom 25%,MS,Sequence,Product 1,12,3.67
Shape,5,Bottom 25%,T2B%,Sequence,Product 1,12,66.67
Shape,5,Bottom 25%,T3B%,Sequence,Product 1,12,
Shape,5,Bottom 25%,TB%,Sequence,Product 1,12,0.0
Shape,5,Top 25%,MS,Sequence,Product 1,12,5.0
Shape,5,Top 25%,T2B%,Sequence,Product 1,12,100.0
Shape,5,Top 25%,T3B%,Sequence,Product 1,12,
Shape,5,Top 25%,TB%,Sequence,Product 1,12,100.0
Shape,5,Average 50%,MS,Sequence,Product 2,25,4.72
Shape,5,Average 50%,T2B%,Sequence,Product 2,25,100.0
Shape,5,Average 50%,T3B%,Sequence,Product 2,25,
Shape,5,Average 50%,TB%,Sequence,Product 2,25,72.0
Shape,5,Bottom 25%,MS,Sequence,Product 2,12,3.75
Shape,5,Bottom 25%,T2B%,Sequence,Product 2,12,75.0
Shape,5,Bottom 25%,T3B%,Sequence,Product 2,12,
Shape,5,Bottom 25%,TB%,Sequence,Product 2,12,0.0
Shape,5,Top 25%,MS,Sequence,Product 2,12,5.0
Shape,5,Top 25%,T2B%,Sequence,Product 2,12,100.0
Shape,5,Top 25%,T3B%,Sequence,Product 2,12,
Shape,5,Top 25%,TB%,Sequence,Product 2,12,100.0
Shape,5,Average 50%,MS,Sequence,Product 3,25,5.0
Shape,5,Average 50%,T2B%,Sequence,Product 3,25,100.0
Shape,5,Average 50%,T3B%,Sequence,Product 3,25,
Shape,5,Average 50%,TB%,Sequence,Product 3,25,100.0
Shape,5,Bottom 25%,MS,Sequence,Product 3,12,3.92
Shape,5,Bottom 25%,T2B%,Sequence,Product 3,12,91.67
Shape,5,Bottom 25%,T3B%,Sequence,Product 3,12,
Shape,5,Bottom 25%,TB%,Sequence,Product 3,12,0.0
Shape,5,Top 25%,MS,Sequence,Product 3,12,5.0
Shape,5,Top 25%,T2B%,Sequence,Product 3,12,100.0
Shape,5,Top 25%,T3B%,Sequence,Product 3,12,
Shape,5,Top 25%,TB%,Sequence,Product 3,12,100.0
Shape,5,Average 50%,MS,Sub-Category,Biscuit,75,4.85
Shape,5,Average 50%,T2B%,Sub-Category,Biscuit,75,100.0
Shape,5,Average 50%,T3B%,Sub-Category,Biscuit,75,
Shape,5,Average 50%,TB%,Sub-Category,Biscuit,75,85.33
Shape,5,Bottom 25%,MS,Sub-Category,Biscuit,37,3.78
Shape,5,Bottom 25%,T2B%,Sub-Category,Biscuit,37,78.38
Shape,5,Bottom 25%,T3B%,Sub-Category,Biscuit,37,
Shape,5,Bottom 25%,TB%,Sub-Category,Biscuit,37,0.0
Shape,5,Top 25%,MS,Sub-Category,Biscuit,37,5.0
Shape,5,Top 25%,T2B%,Sub-Category,Biscuit,37,100.0
Shape,5,Top 25%,T3B%,Sub-Category,Biscuit,37,
Shape,5,Top 25%,TB%,Sub-Category,Biscuit,37,100.0
Shape,5,Average 50%,MS,Sub-Method,Sequential Monadic,75,4.85
Shape,5,Average 50%,T2B%,Sub-Method,Sequential Monadic,75,100.0
Shape,5,Average 50%,T3B%,Sub-Method,Sequential Monadic,75,
Shape,5,Average 50%,TB%,Sub-Method,Sequential Monadic,75,85.33
Shape,5,Bottom 25%,MS,Sub-Method,Sequential Monadic,37,3.78
Shape,5,Bottom 25%,T2B%,Sub-Method,Sequential Monadic,37,78.38
Shape,5,Bottom 25%,T3B%,Sub-Method,Sequential Monadic,37,
Shape,5,Bottom 25%,TB%,Sub-Method,Sequential Monadic,37,0.0
Shape,5,Top 25%,MS,Sub-Method,Sequential Monadic,37,5.0
Shape,5,Top 25%,T2B%,Sub-Method,Sequential Monadic,37,100.0
Shape,5,Top 25%,T3B%,Sub-Method,Sequential Monadic,37,
Shape,5,Top 25%,TB%,Sub-Method,Sequential Monadic,37,100.0
Shape,5,Average 50%,MS,Test Type,Blind,75,4.85
Shape,5,Average 50%,T2B%,Test Type,Blind,75,100.0
Shape,5,Average 50%,T3B%,Test Type,Blind,75,
Shape,5,Average 50%,TB%,Test Type,Blind,75,85.33
Shape,5,Bottom 25%,MS,Test Type,Blind,37,3.78
Shape,5,Bottom 25%,T2B%,Test Type,Blind,37,78.38
Shape,5,Bottom 25%,T3B%,Test Type,Blind,37,
Shape,5,Bottom 25%,TB%,Test Type,Blind,37,0.0
Shape,5,Top 25%,MS,Test Type,Blind,37,5.0
Shape,5,Top 25%,T2B%,Test Type,Blind,37,100.0
Shape,5,Top 25%,T3B%,Test Type,Blind,37,
Shape,5,Top 25%,TB%,Test Type,Blind,37,100.0
Shape,5,Average 50%,MS,Total,Total,75,4.85
Shape,5,Average 50%,T2B%,Total,Total,75,100.0
Shape,5,Average 50%,T3B%,Total,Total,75,
Shape,5,Average 50%,TB%,Total,Total,75,85.33
Shape,5,Bottom 25%,MS,Total,Total,37,3.78
Shape,5,Bottom 25%,T2B%,Total,Total,37,78.38
Shape,5,Bottom 25%,T3B%,Total,Total,37,
Shape,5,Bottom 25%,TB%,Total,Total,37,0.0
Shape,5,Top 25%,MS,Total,Total,37,5.0
Shape,5,Top 25%,T2B%,Total,Total,37,100.0
Shape,5,Top 25%,T3B%,Total,Total,37,
Shape,5,Top 25%,TB%,Total,Total,37,100.0
Shape,5,Average 50%,MS,Type of Study,Product Test,75,4.85
Shape,5,Average 50%,T2B%,Type of Study,Product Test,75,100.0
Shape,5,Average 50%,T3B%,Type of Study,Product Test,75,
Shape,5,Average 50%,TB%,Type of Study,Product Test,75,85.33
Shape,5,Bottom 25%,MS,Type of Study,Product Test,37,3.78
Shape,5,Bottom 25%,T2B%,Type of Study,Product Test,37,78.38
Shape,5,Bottom 25%,T3B%,Type of Study,Product Test,37,
Shape,5,Bottom 25%,TB%,Type of Study,Product Test,37,0.0
Shape,5,Top 25%,MS,Type of Study,Product Test,37,5.0
Shape,5,Top 25%,T2B%,Type of Study,Product Test,37,100.0
Shape,5,Top 25%,T3B%,Type of Study,Product Test,37,
Shape,5,Top 25%,TB%,Type of Study,Product Test,37,100.0
Size,5,Average 50%,MS,# of Product,3,75,4.71
Size,5,Average 50%,T2B%,# of Product,3,75,100.0
Size,5,Average 50%,T3B%,# of Product,3,75,
Size,5,Average 50%,TB%,# of Product,3,75,70.67
Size,5,Bottom 25%,MS,# of Product,3,37,3.81
Size,5,Bottom 25%,T2B%,# of Product,3,37,81.08
Size,5,Bottom 25%,T3B%,# of Product,3,37,
Size,5,Bottom 25%,TB%,# of Product,3,37,0.0
Size,5,Top 25%,MS,# of Product,3,37,5.0
Size,5,Top 25%,T2B%,# of Product,3,37,100.0
Size,5,Top 25%,T3B%,# of Product,3,37,
Size,5,Top 25%,TB%,# of Product,3,37,100.0
Size,5,Average 50%,MS,Category,Food,75,4.71
Size,5,Average 50%,T2B%,Category,Food,75,100.0
Size,5,Average 50%,T3B%,Category,Food,75,
Size,5,Average 50%,TB%,Category,Food,75,70.67
Size,5,Bottom 25%,MS,Category,Food,37,3.81
Size,5,Bottom 25%,T2B%,Category,Food,37,81.08
Size,5,Bottom 25%,T3B%,Category,Food,37,
Size,5,Bottom 25%,TB%,Category,Food,37,0.0
Size,5,Top 25%,MS,Category,Food,37,5.0
Size,5,Top 25%,T2B%,Category,Food,37,100.0
Size,5,Top 25%,T3B%,Category,Food,37,
Size,5,Top 25%,TB%,Category,Food,37,100.0
Size,5,Average 50%,MS,Detail Product,Brownies Crispy,75,4.71
Size,5,Average 50%,T2B%,Detail Product,Brownies Crispy,75,100.0
Size,5,Average 50%,T3B%,Detail Product,Brownies Crispy,75,
Size,5,Average 50%,TB%,Detail Product,Brownies Crispy,75,70.67
Size,5,Bottom 25%,MS,Detail Product,Brownies Crispy,37,3.81
Size,5,Bottom 25%,T2B%,Detail Product,Brownies Crispy,37,81.08
Size,5,Bottom 25%,T3B%,Detail Product,Brownies Crispy,37,
Size,5,Bottom 25%,TB%,Detail Product,Brownies Crispy,37,0.0
Size,5,Top 25%,MS,Detail Product,Brownies Crispy,37,5.0
Size,5,Top 25%,T2B%,Detail Product,Brownies Crispy,37,100.0
Size,5,Top 25%,T3B%,Detail Product,Brownies Crispy,37,
Size,5,Top 25%,TB%,Detail Product,Brownies Crispy,37,100.0
Size,5,Average 50%,MS,Methodology,CLT Pre-Recruit,75,4.71
Size,5,Average 50%,T2B%,Methodology,CLT Pre-Recruit,75,100.0
Size,5,Average 50%,T3B%,Methodology,CLT Pre-Recruit,75,
Size,5,Average 50%,TB%,Methodology,CLT Pre-Recruit,75,70.67
Size,5,Bottom 25%,MS,Methodology,CLT Pre-Recruit,37,3.81
Size,5,Bottom 25%,T2B%,Methodology,CLT Pre-Recruit,37,81.08
Size,5,Bottom 25%,T3B%,Methodology,CLT Pre-Recruit,37,
Size,5,Bottom 25%,TB%,Methodology,CLT Pre-Recruit,37,0.0
Size,5,Top 25%,MS,Methodology,CLT Pre-Recruit,37,5.0
Size,5,Top 25%,T2B%,Methodology,CLT Pre-Recruit,37,100.0
Size,5,Top 25%,T3B%,Methodology,CLT Pre-Recruit,37,
Size,5,Top 25%,TB%,Methodology,CLT Pre-Recruit,37,100.0
Size,5,Average 50%,MS,Sequence,Product 1,25,4.64
Size,5,Average 50%,T2B%,Sequence,Product 1,25,100.0
Size,5,Average 50%,T3B%,Sequence,Product 1,25,
Size,5,Average 50%,TB%,Sequence,Product 1,25,64.0
Size,5,Bottom 25%,MS,Sequence,Product 1,12,3.92
Size,5,Bottom 25%,T2B%,Sequence,Product 1,12,91.67
Size,5,Bottom 25%,T3B%,Sequence,Product 1,12,
Size,5,Bottom 25%,TB%,Sequence,Product 1,12,0.0
Size,5,Top 25%,MS,Sequence,Product 1,12,5.0
Size,5,Top 25%,T2B%,Sequence,Product 1,12,100.0
Size,5,Top 25%,T3B%,Sequence,Product 1,12,
Size,5,Top 25%,TB%,Sequence,Product 1,12,100.0
Size,5,Average 50%,MS,Sequence,Product 2,25,4.88
Size,5,Average 50%,T2B%,Sequence,Product 2,25,100.0
Size,5,Average 50%,T3B%,Sequence,Product 2,25,
Size,5,Average 50%,TB%,Sequence,Product 2,25,88.0
Size,5,Bottom 25%,MS,Sequence,Product 2,12,3.75
Size,5,Bottom 25%,T2B%,Sequence,Product 2,12,75.0
Size,5,Bottom 25%,T3B%,Sequence,Product 2,12,
Size,5,Bottom 25%,TB%,Sequence,Product 2,12,0.0
Size,5,Top 25%,MS,Sequence,Product 2,12,5.0
Size,5,Top 25%,T2B%,Sequence,Product 2,12,100.0
Size,5,Top 25%,T3B%,Sequence,Product 2,12,
Size,5,Top 25%,TB%,Sequence,Product 2,12,100.0
Size,5,Average 50%,MS,Sequence,Product 3,25,4.6
Size,5,Average 50%,T2B%,Sequence,Product 3,25,100.0
Size,5,Average 50%,T3B%,Sequence,Product 3,25,
Size,5,Average 50%,TB%,Sequence,Product 3,25,60.0
Size,5,Bottom 25%,MS,Sequence,Product 3,12,3.75
Size,5,Bottom 25%,T2B%,Sequence,Product 3,12,75.0
Size,5,Bottom 25%,T3B%,Sequence,Product 3,12,
Size,5,Bottom 25%,TB%,Sequence,Product 3,12,0.0
Size,5,Top 25%,MS,Sequence,Product 3,12,5.0
Size,5,Top 25%,T2B%,Sequence,Product 3,12,100.0
Size,5,Top 25%,T3B%,Sequence,Product 3,12,
Size,5,Top 25%,TB%,Sequence,Product 3,12,100.0
Size,5,Average 50%,MS,Sub-Category,Biscuit,75,4.71
Size,5,Average 50%,T2B%,Sub-Category,Biscuit,75,100.0
Size,5,Average 50%,T3B%,Sub-Category,Biscuit,75,
Size,5,Average 50%,TB%,Sub-Category,Biscuit,75,70.67
Size,5,Bottom 25%,MS,Sub-Category,Biscuit,37,3.81
Size,5,Bottom 25%,T2B%,Sub-Category,Biscuit,37,81.08
Size,5,Bottom 25%,T3B%,Sub-Category,Biscuit,37,
Size,5,Bottom 25%,TB%,Sub-Category,Biscuit,37,0.0
Size,5,Top 25%,MS,Sub-Category,Biscuit,37,5.0
Size,5,Top 25%,T2B%,Sub-Category,Biscuit,37,100.0
Size,5,Top 25%,T3B%,Sub-Category,Biscuit,37,
Size,5,Top 25%,TB%,Sub-Category,Biscuit,37,100.0
Size,5,Average 50%,MS,Sub-Method,Sequential Monadic,75,4.71
Size,5,Average 50%,T2B%,Sub-Method,Sequential Monadic,75,100.0
Size,5,Average 50%,T3B%,Sub-Method,Sequential Monadic,75,
Size,5,Average 50%,TB%,Sub-Method,Sequential Monadic,75,70.67
Size,5,Bottom 25%,MS,Sub-Method,Sequential Monadic,37,3.81
Size,5,Bottom 25%,T2B%,Sub-Method,Sequential Monadic,37,81.08
Size,5,Bottom 25%,T3B%,Sub-Method,Sequential Monadic,37,
Size,5,Bottom 25%,TB%,Sub-Method,Sequential Monadic,37,0.0
Size,5,Top 25%,MS,Sub-Method,Sequential Monadic,37,5.0
Size,5,Top 25%,T2B%,Sub-Method,Sequential Monadic,37,100.0
Size,5,Top 25%,T3B%,Sub-Method,Sequential Monadic,37,
Size,5,Top 25%,TB%,Sub-Method,Sequential Monadic,37,100.0
Size,5,Average 50%,MS,Test Type,Blind,75,4.71
Size,5,Average 50%,T2B%,Test Type,Blind,75,100.0
Size,5,Average 50%,T3B%,Test Type,Blind,75,
Size,5,Average 50%,TB%,Test Type,Blind,75,70.67
Size,5,Bottom 25%,MS,Test Type,Blind,37,3.81
Size,5,Bottom 25%,T2B%,Test Type,Blind,37,81.08
Size,5,Bottom 25%,T3B%,Test Type,Blind,37,
Size,5,Bottom 25%,TB%,Test Type,Blind,37,0.0
Size,5,Top 25%,MS,Test Type,Blind,37,5.0
Size,5,Top 25%,T2B%,Test Type,Blind,37,100.0
Size,5,Top 25%,T3B%,Test Type,Blind,37,
Size,5,Top 25%,TB%,Test Type,Blind,37,100.0
Size,5,Average 50%,MS,Total,Total,75,4.71
Size,5,Average 50%,T2B%,Total,Total,75,100.0
Size,5,Average 50%,T3B%,Total,Total,75,
Size,5,Average 50%,TB%,Total,Total,75,70.67
Size,5,Bottom 25%,MS,Total,Total,37,3.81
Size,5,Bottom 25%,T2B%,Total,Total,37,81.08
Size,5,Bottom 25%,T3B%,Total,Total,37,
Size,5,Bottom 25%,TB%,Total,Total,37,0.0
Size,5,Top 25%,MS,Total,Total,37,5.0
Size,5,Top 25%,T2B%,Total,Total,37,100.0
Size,5,Top 25%,T3B%,Total,Total,37,
Size,5,Top 25%,TB%,Total,Total,37,100.0
Size,5,Average 50%,MS,Type of Study,Product Test,75,4.71
Size,5,Average 50%,T2B%,Type of Study,Product Test,75,100.0
Size,5,Average 50%,T3B%,Type of Study,Product Test,75,
Size,5,Average 50%,TB%,Type of Study,Product Test,75,70.67
Size,5,Bottom 25%,MS,Type of Study,Product Test,37,3.81
Size,5,Bottom 25%,T2B%,Type of Study,Product Test,37,81.08
Size,5,Bottom 25%,T3B%,Type of Study,Product Test,37,
Size,5,Bottom 25%,TB%,Type of Study,Product Test,37,0.0
Size,5,Top 25%,MS,Type of Study,Product Test,37,5.0
Size,5,Top 25%,T2B%,Type of Study,Product Test,37,100.0
Size,5,Top 25%,T3B%,Type of Study,Product Test,37,
Size,5,Top 25%,TB%,Type of Study,Product Test,37,100.0
Size,7,Average 50%,MS,# of Product,2,50,6.38
Size,7,Average 50%,T2B%,# of Product,2,50,100.0
Size,7,Average 50%,T3B%,# of Product,2,50,100.0
Size,7,Average 50%,TB%,# of Product,2,50,38.0
Size,7,Bottom 25%,MS,# of Product,2,25,4.84
Size,7,Bottom 25%,T2B%,# of Product,2,25,32.0
Size,7,Bottom 25%,T3B%,# of Product,2,25,64.0
Size,7,Bottom 25%,TB%,# of Product,2,25,0.0
Size,7,Top 25%,MS,# of Product,2,25,6.76
Size,7,Top 25%,T2B%,# of Product,2,25,100.0
Size,7,Top 25%,T3B%,# of Product,2,25,100.0
Size,7,Top 25%,TB%,# of Product,2,25,76.0
Size,7,Average 50%,MS,# of Product,4,300,6.49
Size,7,Average 50%,T2B%,# of Product,4,300,100.0
Size,7,Average 50%,T3B%,# of Product,4,300,100.0
Size,7,Average 50%,TB%,# of Product,4,300,48.67
Size,7,Bottom 25%,MS,# of Product,4,150,5.23
Size,7,Bottom 25%,T2B%,# of Product,4,150,48.67
Size,7,Bottom 25%,T3B%,# of Product,4,150,77.33
Size,7,Bottom 25%,TB%,# of Product,4,150,0.0
Size,7,Top 25%,MS,# of Product,4,150,6.97
Size,7,Top 25%,T2B%,# of Product,4,150,100.0
Size,7,Top 25%,T3B%,# of Product,4,150,100.0
Size,7,Top 25%,TB%,# of Product,4,150,97.33
Size,7,Average 50%,MS,Category,Food,350,6.47
Size,7,Average 50%,T2B%,Category,Food,350,100.0
Size,7,Average 50%,T3B%,Category,Food,350,100.0
Size,7,Average 50%,TB%,Category,Food,350,47.14
Size,7,Bottom 25%,MS,Category,Food,175,5.18
Size,7,Bottom 25%,T2B%,Category,Food,175,46.29
Size,7,Bottom 25%,T3B%,Category,Food,175,75.43
Size,7,Bottom 25%,TB%,Category,Food,175,0.0
Size,7,Top 25%,MS,Category,Food,175,6.94
Size,7,Top 25%,T2B%,Category,Food,175,100.0
Size,7,Top 25%,T3B%,Category,Food,175,100.0
Size,7,Top 25%,TB%,Category,Food,175,94.29
Size,7,Average 50%,MS,Detail Product,Biscuits with Filling,300,6.49
Size,7,Average 50%,T2B%,Detail Product,Biscuits with Filling,300,100.0
Size,7,Average 50%,T3B%,Detail Product,Biscuits with Filling,300,100.0
Size,7,Average 50%,TB%,Detail Product,Biscuits with Filling,300,48.67
Size,7,Bottom 25%,MS,Detail Product,Biscuits with Filling,150,5.23
Size,7,Bottom 25%,T2B%,Detail Product,Biscuits with Filling,150,48.67
Size,7,Bottom 25%,T3B%,Detail Product,Biscuits with Filling,150,77.33
Size,7,Bottom 25%,TB%,Detail Product,Biscuits with Filling,150,0.0
Size,7,Top 25%,MS,Detail Product,Biscuits with Filling,150,6.97
Size,7,Top 25%,T2B%,Detail Product,Biscuits with Filling,150,100.0
Size,7,Top 25%,T3B%,Detail Product,Biscuits with Filling,150,100.0
Size,7,Top 25%,TB%,Detail Product,Biscuits with Filling,150,97.33
Size,7,Average 50%,MS,Detail Product,Helathy Snack Bar,50,6.38
Size,7,Average 50%,T2B%,Detail Product,Helathy Snack Bar,50,100.0
Size,7,Average 50%,T3B%,Detail Product,Helathy Snack Bar,50,100.0
Size,7,Average 50%,TB%,Detail Product,Helathy Snack Bar,50,38.0
Size,7,Bottom 25%,MS,Detail Product,Helathy Snack Bar,25,4.84
Size,7,Bottom 25%,T2B%,Detail Product,Helathy Snack Bar,25,32.0
Size,7,Bottom 25%,T3B%,Detail Product,Helathy Snack Bar,25,64.0
Size,7,Bottom 25%,TB%,Detail Product,Helathy Snack Bar,25,0.0
Size,7,Top 25%,MS,Detail Product,Helathy Snack Bar,25,6.76
Size,7,Top 25%,T2B%,Detail Product,Helathy Snack Bar,25,100.0
Size,7,Top 25%,T3B%,Detail Product,Helathy Snack Bar,25,100.0
Size,7,Top 25%,TB%,Detail Product,Helathy Snack Bar,25,76.0
Size,7,Average 50%,MS,Methodology,CLT Pre-Recruit,350,6.47
Size,7,Average 50%,T2B%,Methodology,CLT Pre-Recruit,350,100.0
Size,7,Average 50%,T3B%,Methodology,CLT Pre-Recruit,350,100.0
Size,7,Average 50%,TB%,Methodology,CLT Pre-Recruit,350,47.14
Size,7,Bottom 25%,MS,Methodology,CLT Pre-Recruit,175,5.18
Size,7,Bottom 25%,T2B%,Methodology,CLT Pre-Recruit,175,46.29
Size,7,Bottom 25%,T3B%,Methodology,CLT Pre-Recruit,175,75.43
Size,7,Bottom 25%,TB%,Methodology,CLT Pre-Recruit,175,0.0
Size,7,Top 25%,MS,Methodology,CLT Pre-Recruit,175,6.94
Size,7,Top 25%,T2B%,Methodology,CLT Pre-Recruit,175,100.0
Size,7,Top 25%,T3B%,Methodology,CLT Pre-Recruit,175,100.0
Size,7,Top 25%,TB%,Methodology,CLT Pre-Recruit,175,94.29
Size,7,Average 50%,MS,Sequence,Product 1,100,6.44
Size,7,Average 50%,T2B%,Sequence,Product 1,100,100.0
Size,7,Average 50%,T3B%,Sequence,Product 1,100,100.0
Size,7,Average 50%,TB%,Sequence,Product 1,100,44.0
Size,7,Bottom 25%,MS,Sequence,Product 1,50,5.2
Size,7,Bottom 25%,T2B%,Sequence,Product 1,50,48.0
Size,7,Bottom 25%,T3B%,Sequence,Product 1,50,78.0
